Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Bahrain,BHR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,
Bahrain,BHR,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,
Bahrain,BHR,Net migration,SM.POP.NETM,6264,5704,4197,28186,53424,53401,53765,54165,53870,52049,-17076,-20040,11754,27227,36320,29250
Bahrain,BHR,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,1012681830,1286918851,871542553.2,1082180851,1119946809,1223404255,1530851064,1482771277,1774489021,1390957447,1641755319,2050000000,2074468085,2165957447,2364361702,2367287234
Bahrain,BHR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,363562321.9,80358858.37,216986881.6,516700276.4,865308118.6,1048601306,2914659868,1756312515,1793998355,257149561.4,155771009.2,780851063.8,1544680851,3727712766,1518617021,64893617.02
Bahrain,BHR,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,84.94016421,96.96585936,82.29056108,169.3144727,69.85413806,,,,,,,,,,,
Bangladesh,BGD,"Population, total",SP.POP.TOTL,129193327,131670484,134139826,136503206,138789725,140912590,142628831,144135934,145421318,146706810,148391139,150211005,152090649,154030139,155961299,157830000
Bangladesh,BGD,Population growth (annual %),SP.POP.GROW,1.905524049,1.899252681,1.85802653,1.746536801,1.661191643,1.517975111,1.210589941,1.051117194,0.887833017,0.880093476,1.141551337,1.218938691,1.243571246,1.267157297,1.245960208,1.191061127
Bangladesh,BGD,Surface area (sq. km),AG.SRF.TOTL.K2,148460,148460,148460,148460,148460,148460,148460,148460,148460,148460,148460,148460,148460,148460,147630,147630
Bangladesh,BGD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,48.9,,,,,40,,,,,31.5,,,,,
Bangladesh,BGD,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,55712709025,57006615191,57885640080,62202314642,69524380791,76597955076,80892598777,86321635005,95700151954,1.06E+11,1.18E+11,1.33E+11,1.47E+11,1.59E+11,1.71E+11,1.91E+11
Bangladesh,BGD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,430,430,430,460,500,540,570,600,660,720,800,890,970,1030,1100,1210
Bangladesh,BGD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.09E+11,2.24E+11,2.38E+11,2.54E+11,2.76E+11,3.03E+11,3.37E+11,3.72E+11,4.06E+11,4.30E+11,4.60E+11,5.00E+11,5.69E+11,6.14E+11,6.58E+11,7.02E+11
Bangladesh,BGD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1620,1700,1780,1860,1990,2150,2360,2580,2790,2930,3100,3330,3740,3990,4220,4450
Bangladesh,BGD,Income share held by lowest 20%,SI.DST.FRST.20,8.6,,,,,8.8,,,,,8.9,,,,,
Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.779,66.135,66.612,66.824,67.187,67.299,67.241,66.714,67.051,67.403,68.638,68.809,69.554,69.565,69.986,70.491
Bangladesh,BGD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.218,3.146,3.084,3.002,2.914,2.808,2.712,2.626,2.535,2.44,2.34,2.262,2.209,2.184,2.152,2.114
Bangladesh,BGD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,147.994,142.584,138.077,136.63,134.765,121.664,119.067,123.323,115.765,112.422,112.165,100.959,100.956,99.307,88.557,83.664
Bangladesh,BGD,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,54.3,50.2,,,58.5,,,55.8,,,,61.2,,61.8,62.4,
Bangladesh,BGD,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,11.6,12,,13.9,12.8,,20.1,18,,24.4,26.5,27.4,,36.5,42.1,
Bangladesh,BGD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,86.1,81.1,76.6,72.3,68.3,64.5,61,57.7,54.7,51.8,49.2,46.7,44.4,42.1,40,38
Bangladesh,BGD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,42.4,43.2,41,38.9,42.8,37.3,37.9,41.3,,,,36.7,,35.1,32.8,
Bangladesh,BGD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,74,77,75,76,81,88,83,89,92,93,88,93,88,91,94,97
Bangladesh,BGD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,66.32054901,,,59.02299118,65.45803833,67.83219147,112.357872,,,,
Bangladesh,BGD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,49.76398849,51.03987122,52.19578934,51.93294144,48.3519783,46.96282959,47.52978134,48.30105972,46.24111938,49.99824142,51.63769531,52.4313736,55.20996857,60.16874313,,65.62918854
Bangladesh,BGD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,1.05332005,1.055780053,1.064299941,1.085389972,1.059589982,1.079146981,1.064528942,,,,
Bangladesh,BGD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Bangladesh,BGD,Forest area (sq. km),AG.LND.FRST.K2,19203.281,19171.295,19139.309,19107.323,19075.337,19043.351,19011.365,18979.379,18947.393,18915.406,18883.42,18873.536,18863.652,18853.768,18843.884,18834
Bangladesh,BGD,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,,,,,,,,,3.609370282,3.791467517,4.002720057,4.261471056,4.539381135,4.812361615,5.104041709,5.438491182
Bangladesh,BGD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,141.3536088,151.7153229,152.4800174,157.8900865,158.1630412,161.7588677,171.2278354,177.0200969,184.1564385,192.0439481,205.6245892,210.7342601,218.4035193,220.2323144,227.1281031,
Bangladesh,BGD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.167584507,0.195784197,0.204523152,0.209737198,0.219955044,0.232135397,0.251721898,0.263586595,0.285933318,0.305030148,0.340852563,0.362305012,0.381310754,0.39340158,0.409264352,0.457416207
Bangladesh,BGD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,103.3644718,113.7612587,121.4628085,127.7698928,163.1604933,173.7318149,194.5819776,203.9949316,205.932668,224.8430049,245.9041709,263.9819899,281.4439959,299.4803504,317.24537,
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,53369787319,53991289844,54724081491,60158929188,65108544250,69442943089,71819083684,79611888213,91631278239,1.02E+11,1.15E+11,1.29E+11,1.33E+11,1.50E+11,1.73E+11,1.95E+11
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.293294719,5.077287775,3.83312394,4.7395674,5.23953291,6.535944941,6.671904981,7.058599357,6.013789759,5.045124794,5.571788188,6.464379123,6.521458781,6.013605658,6.061059359,6.552639879
Bangladesh,BGD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.446659349,3.261160132,3.892867435,5.815816648,4.56213638,4.586360704,5.875935816,6.471260102,7.860966092,6.764354687,7.144663025,7.859450855,8.164573678,7.174953427,5.668788528,5.87277704
Bangladesh,BGD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.71814808,21.84834058,20.58413442,19.8127183,19.26695957,18.57103955,18.03401651,17.80653678,17.59569554,17.10462905,17.00118126,16.80998676,16.17756317,15.493278,15.3516209,14.78299644
Bangladesh,BGD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,22.27938268,22.58381187,22.83925437,22.47414879,22.77972001,23.29984422,24.09532051,24.50054101,24.7270013,25.29557218,24.95647673,25.0452996,25.30995939,26.30707016,26.31104678,26.83139483
Bangladesh,BGD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.34420123,13.38655921,12.40996893,11.4311487,11.14650895,14.3928419,16.35346357,16.99533485,17.65885848,16.94013291,16.02411269,19.92207496,20.16158886,19.53787411,18.98966,17.33667379
Bangladesh,BGD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,16.97751313,18.71145786,16.55741179,16.2267362,15.7117252,20.00409297,21.75846087,22.94704781,24.96205555,23.15266332,21.77872999,27.49877488,27.94933388,26.75852861,25.5244202,24.74932252
Bangladesh,BGD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.80856257,24.17430673,24.34141614,24.67918886,24.99183394,25.83043551,26.14414575,26.17849707,26.2022714,26.20605702,26.24665618,27.42097337,28.26233501,28.38962075,28.57787571,28.88668925
Bangladesh,BGD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,8.555089124,8.874651108,8.715789667,8.656751736,8.948991334,8.778411937,8.81075448,9.512890631,9.643072677,9.743829346,10.46265743,11.14523027,11.16041237,10.86688561,9.844484139
Bangladesh,BGD,Start-up procedures to register a business (number),IC.REG.PROC,,,,,,,,,,,,,,9,9,9
Bangladesh,BGD,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,4.107529953,1.811958934,27.21299215,,,4.751541126,5.361123816,10.96916578,12.79156007,20.42289329,36.10097419,37.08045269,,34.1078713,39.597264,33.56843528
Bangladesh,BGD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.357119181,1.288422776,1.185764388,1.138286942,1.123505863,1.09089437,1.108238774,1.114480186,1.059529893,1.156730939,1.320837396,1.355517777,1.324419491,1.258197522,1.279412463,1.350969947
Bangladesh,BGD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.215955426,0.394925259,0.80140256,0.999976513,2.004154126,6.386938172,13.41312473,23.84554569,30.69701239,35.00813289,45.77354649,56.1667898,63.89610407,75.66900657,81.34459807,83.23875309
Bangladesh,BGD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,0.43548046,0.305861222,0.21302152,0.194923395,0.463362853,0.29908859,,0.307867108
Bangladesh,BGD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,28.615441,27.96376979,26.9369528,28.96328149,31.24167532,33.38856184,38.75850063,39.00045671,42.81289179,36.0234149,40.78363657,47.15016472,44.46752407,44.13547632,41.37074459,38.15178599
Bangladesh,BGD,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,103.5960586,102.3804496,92.34254834,86.53191242,81.55326077,76.55328657,68.90673709,59.72770003,68.10421522,62.25324838,57.57450194,62.45419658,62.08863984,61.96190956,69.34904933
Bangladesh,BGD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,15600564697,14978802401,16687587182,18440377575,19714073692,18503086016,20160932717,21523544177,23346917708,25377795050,26571755072,27046084648,29155976742,32453648017,35268110355,38695175144
Bangladesh,BGD,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,1.403444751,1.198268888,1.241885727,1.053226024,0.961765885,1.119826976,0.939677932,1.190093879,0.95327337,0.933203255,0.887741095,1.100944616,1.158722475,1.197773581,1.102405612,0.845164622
Bangladesh,BGD,Net migration,SM.POP.NETM,-424718,-347605,-451611,-533925,-535175,-715970,-1146688,-923456,-1390782,-740788,-462265,-341152,-242022,-194048,-219628,-286512
Bangladesh,BGD,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,4378216.685,3699706.708,5734840.986,7068562.162,7743207.699,5457649.19,3322209.508,2809832.242,14330657.12,7791556.368,9418584.307,11612731.71,11741740.26,19553597.14,32521361.43,32102746.72
Bangladesh,BGD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,280384629.7,78527040.08,52304931.04,268285231.8,448905400.7,813321971.9,456523167.7,651029738.1,1328422987,901286583.1,1232258247,1264725163,1584403460,2602962095,2539190940,2831152765
Bangladesh,BGD,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,7.557201672,6.97536748,6.019092528,9.536699373,10.24067199,8.882243915,7.206256541,9.07837472,12.14285485,7.380434554,8.944806038,9.570004671,14.16293548,17.09788815,15.53359653,16.42849846
Barbados,BRB,"Population, total",SP.POP.TOTL,264657,265377,266455,267499,268505,269477,270425,271444,272635,273791,274711,275486,276197,276865,277493,278083
Barbados,BRB,Population growth (annual %),SP.POP.GROW,0.184181268,0.271680852,0.405391731,0.39104542,0.375370774,0.361350773,0.351175204,0.376106107,0.437804768,0.423113733,0.335459438,0.281717462,0.257756862,0.241564354,0.226568488,0.212392264
Barbados,BRB,Surface area (sq. km),AG.SRF.TOTL.K2,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430
Barbados,BRB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,
Barbados,BRB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2926246619,2895584910,2913090220,3099131583,3383468817,3658306711,3950002516,4326205606,4525011682,4424126584,4384137976,4257535944,4461223528,4451873657,4452532521,4495407772
Barbados,BRB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,11060,10910,10930,11590,12600,13580,14610,15940,16600,16160,15960,15450,16150,16080,16050,16170
Barbados,BRB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3339184525,3317196066,3386937670,3516278217,3691487509,3909113037,4208937423,4509332182,4571177039,4410370337,4439030119,4316787376,4181104156,4178437975,4140504807,4234834097
Barbados,BRB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12620,12500,12710,13150,13750,14510,15560,16610,16770,16110,16160,15670,15140,15090,14920,15230
Barbados,BRB,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,
Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.089,74.247,74.366,74.472,74.727,74.89,75.068,75.342,75.447,75.678,75.712,75.917,76.099,76.275,76.476,76.65
Barbados,BRB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.775,1.785,1.793,1.797,1.795,1.788,1.775,1.757,1.735,1.711,1.687,1.665,1.645,1.63,1.62,1.614
Barbados,BRB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,53.139,54.927,53.007,51.115,49.185,47.61,46.114,46.1,45.655,45.758,45.138,44.533,43.017,42.192,41.888,41.555
Barbados,BRB,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,,,,,,,,,,,,,59.2,,,
Barbados,BRB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,98,,100,100,100,100,100,100,100,100,,100,98.9,98.6,99.8,99
Barbados,BRB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.2,15.4,15.6,15.7,15.8,15.7,15.6,15.5,15.3,15.1,15,14.9,14.7,14.6,14.4,14.1
Barbados,BRB,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,3.5,,,
Barbados,BRB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94,93,91,90,98,93,92,75,94,94,85,93,90,87,95,96
Barbados,BRB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.39069366,106.1008606,103.4780502,106.6105499,97.66053009,91.64779663,93.93862152,92.27578735,94.60025787,95.74748993,95.61657715,98.1675415,,,,
Barbados,BRB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,103.6240768,103.5071182,104.3339233,105.4467697,107.7226486,108.5390015,105.8844376,105.3945084,104.4798431,103.2271423,101.9077988,103.6358871,,,108.123848,107.5281219
Barbados,BRB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.006950021,0.99533999,0.995400012,0.994340003,0.992079973,0.993229985,1.000219941,1.009359956,1.011919975,1.01086998,1.010689974,1.018000007,,,1.016250014,1.013700008
Barbados,BRB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.7,0.8,0.8,0.8,0.9,0.9,1,1,1,1,1.1,1.1,1.1,1,1,1
Barbados,BRB,Forest area (sq. km),AG.LND.FRST.K2,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
Barbados,BRB,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,54.55874993,53.26818222,53.68761673,54.85558051,55.62992113,66.91796379,71.00846657,72.48377321,72.9477405,69.28740927,67.64864792,67.18337468,66.89268624,65.92447694,65.86694929,67.49558857
Barbados,BRB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,1396.622037,1447.247817,1471.757419,1477.284449,,,,,,,,
Barbados,BRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.68908814,4.950692788,5.149087088,5.172355785,5.079607456,5.254993933,5.423315152,5.456742459,6.530342766,16.86578449,5.652849722,6.40195872,7.680822022,5.205316671,4.578385761,4.556445378
Barbados,BRB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,3059500000,3054500000,3106500000,3209500000,3444500000,3819500000,4217450800,4674007450,4784925100,4465657300,4529928300,4657699450,4610096000,4677248300,4696344350,4724691200
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.447189623,-2.365464222,0.787401575,2.175480769,1.411598635,3.955457604,6.112712564,2.077648925,0.640098144,-5.017744492,-2.365164703,-0.687779068,-0.432679127,-1.447406818,-0.087262953,2.472619872
Barbados,BRB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-1.322839151,2.255389252,0.907856237,1.115872167,5.828144136,6.667724557,4.05814843,8.56971972,1.721953545,-1.742034094,3.896552813,3.532675905,-0.591919808,2.946693065,0.495971063,-1.823927145
Barbados,BRB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.995424089,2.118186283,1.889586351,1.978501324,1.643199303,1.586595104,1.45348465,1.309368901,1.18288163,1.411886219,1.29803379,1.225927104,1.330774891,1.421776133,1.354244818,1.304847182
Barbados,BRB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,15.30642262,14.69143886,14.41976501,15.70493846,15.08782116,14.94567352,16.22307011,14.7293304,15.14130284,15.41318453,14.05099502,14.51252936,14.18734013,14.08734277,13.84800499,13.63369526
Barbados,BRB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,43.23582285,40.9723359,38.9859971,42.95840474,41.68674699,44.81476633,45.96852677,43.72907022,43.68615927,42.65777403,38.92556092,37.93181632,39.28768512,40.92577253,40.01516626,40.05119001
Barbados,BRB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,47.34270306,45.3904076,44.48575567,47.13350989,50.35999419,52.8014138,50.54830752,47.41434462,50.85764038,45.79952877,47.99744844,48.66028872,47.93826419,51.27266816,49.74826857,47.29140711
Barbados,BRB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,18.10753391,15.62612539,17.40222115,18.26452718,19.23646393,18.91870664,21.27125585,18.9751345,18.29670646,16.95245961,15.88032972,17.05529218,16.18023573,16.52265286,16.53402715,16.8885884
Barbados,BRB,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,28.32868048,28.61808681,27.97996883,26.33279869,27.05785283,27.32481657,27.948539,26.57429189,27.72127478,25.95903154,24.73057052,24.91073516,26.6593395
Barbados,BRB,Start-up procedures to register a business (number),IC.REG.PROC,,,,,,,,,,,,8,8,8,7,7
Barbados,BRB,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,55.77806831,60.15059748,,,,,,,,,48.26897591,98.06386284,,85.20950235,57.14210458,62.41868252
Barbados,BRB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,
Barbados,BRB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,10.75618631,20.01341488,36.47632809,52.33664425,74.53790432,76.51487882,87.68350676,94.89839525,105.8785556,123.1084181,127.4288252,126.2920802,126.4657963,111.1400863,110.077011,120.3928324
Barbados,BRB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,
Barbados,BRB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,46.67429319,44.06613194,41.23611782,45.02258919,49.09275657,51.39416154,52.3301896,48.56646089,50.32471668,40.93462344,44.10665838,48.95120487,50.8666197,47.37828436,47.12175759,44.46851468
Barbados,BRB,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,97.58477475,95.97791339,100.2892009,108.1236622,114.8457615,117.7771475,116.3869359,117.0226601,120.0249705,109.6907239,101.00131,109.2466231,106.501117,106.1278723,112.0730361
Barbados,BRB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,
Barbados,BRB,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,
Barbados,BRB,Net migration,SM.POP.NETM,-833,-103,-121,-145,-159,-172,-160,19,296,75,-36,-54,-64,-65,-65,-65
Barbados,BRB,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,19150000,20300000,20134500,21713000,18250000,40794146.7,35778093,55286712.96,39018966.67,37170015.89,35029244.53,56726261.54,52694935,63896785.98,62510666.95,54531589.64
Barbados,BRB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,73696943.91,91504910.94,228343253.8,184701288.6,228334500,390061395.9,342267498.2,476404577,615122884.6,356008255.1,425337312.6,459552936.4,528045664.5,104089451.2,753687476.1,688525943.3
Barbados,BRB,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,6.801255785,1.205831677,17.8266499,79.51431765,112.8470577,-2.337861841,-3.291115783,68.89082375,34.03818194,42.91594684,56.71414659,,,,,
Belarus,BLR,"Population, total",SP.POP.TOTL,9979610,9928549,9865548,9796749,9730146,9663915,9604924,9560953,9527985,9504583,9483836,9461643,9446836,9443211,9448515,9461076
Belarus,BLR,Population growth (annual %),SP.POP.GROW,-0.471131335,-0.512966688,-0.636565666,-0.699809191,-0.682169472,-0.68300556,-0.612296198,-0.458847536,-0.345415054,-0.245915441,-0.218522756,-0.234282914,-0.1566176,-0.03838,0.056151568,0.132853237
Belarus,BLR,Surface area (sq. km),AG.SRF.TOTL.K2,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600,207600
Belarus,BLR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,41.9,28.9,30.5,27.1,17.8,12.7,11.1,7.7,6.1,5.4,5.2,7.3,6.3,5.5,4.8,5.1
Belarus,BLR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,13766104774,12926146561,13638141671,15937601830,21129900247,27219203596,33759602161,41172729097,52095420826,53840616033,58336346106,60022482822,62621145141,66403547592,72028850764,63815956049
Belarus,BLR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1380,1300,1380,1630,2170,2820,3510,4310,5470,5660,6150,6340,6630,7030,7620,6750
Belarus,BLR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,57659973002,61784186326,66007857203,72302377948,82560911809,93400148665,1.05E+11,1.17E+11,1.31E+11,1.31E+11,1.43E+11,1.55E+11,1.67E+11,1.73E+11,1.74E+11,1.64E+11
Belarus,BLR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5780,6220,6690,7380,8490,9660,10970,12220,13720,13740,15050,16380,17700,18330,18440,17330
Belarus,BLR,Income share held by lowest 20%,SI.DST.FRST.20,7.9,8.2,8.3,8.6,9.4,8.9,8.8,8.6,9,9.1,8.8,9.2,9.5,9.5,9.3,9.7
Belarus,BLR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.91219512,68.50731707,68.05609756,68.55365854,68.95609756,68.85121951,69.40487805,70.20731707,70.45609756,70.40731707,70.40487805,70.55365854,71.96585366,72.47073171,72.97073171,73.62439024
Belarus,BLR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.317,1.286,1.24,1.232,1.233,1.252,1.335,1.429,1.488,1.509,1.494,1.515,1.62,1.668,1.696,1.724
Belarus,BLR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,26.695,25.391,23.865,23.536,22.657,22.343,22.745,22.904,23.221,24.058,22.382,22.39,23.588,23.005,20.613,17.837
Belarus,BLR,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,,,,,,72.6,,,,,,,63.1,,,
Belarus,BLR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,99.9,99.9,99.9,99.9,100,99.9,99.9,99.9,99.9,99.9,99.8,100,99.8,99.8,
Belarus,BLR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.8,11.8,10.9,10.1,9.4,8.7,8,7.3,6.6,6.1,5.6,5.2,4.9,4.6,4.3,4.1
Belarus,BLR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,1.3,,,,,,,,,,
Belarus,BLR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,99,99,99,99,99,97,99,99,99,99,99,98,99,99,99
Belarus,BLR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,102.3249207,106.7331085,132.6765747,103.1890793,102.7190704,98.86844635,97.65106964,96.30975342,99.11292267,105.8452225,106.9727173,107.9056778,104.0764618,100.2649384,98.66790771,96.76220703
Belarus,BLR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,111.9255905,110.7479019,108.225441,107.3914185,107.2134399,105.4282608,105.52314,105.4690018
Belarus,BLR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,0.977240026,0.97645998,0.977400005,0.977490008,0.97657001,0.984350026,0.988839984,0.991069973
Belarus,BLR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4
Belarus,BLR,Forest area (sq. km),AG.LND.FRST.K2,82730,83087,83444,83801,84158,84515,84872,85229,85586,85943,86300,86307,86314,86321,86328,86335
Belarus,BLR,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,14.21653297,15.10372276,16.09867354,17.48929731,19.78659539,21.97897366,24.63314622,27.26617748,30.63663698,31.31202247,34.44284894,36.56311766,37.45623691,38.11529866,37.36651784,38.98807624
Belarus,BLR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2462.411056,2485.565111,2550.108823,2643.687513,2752.759003,2768.821539,2965.377967,2917.907033,2932.103273,2790.777881,2902.105435,3101.431115,3228.473004,2888.460292,2936.577547,
Belarus,BLR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.305006909,5.22571828,5.254984315,5.379733624,5.759358595,5.875424194,6.155290765,6.029618596,6.353043167,6.039433818,6.503138603,6.188227563,6.344801582,6.352733196,6.296947192,5.794298661
