Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/05/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Indonesia,IDN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.79189,51.52398,49.01556,44.13963,44.01887,42.02084,40.14027,44.33155,43.31833,44.39017,43.33549,43.74367,45.73312,42.62761,43.79026,42.56783,41.17544,40.93724,40.76273,39.56965,37.43539,36.33709,35.62631,34.84261,33.31252,32.92102,32.04441,31.09335,30.13293,31.16236,30.95727,
Indonesia,IDN,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.72,48.11,,,,,,,,,,,,
Indonesia,IDN,"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,,,,,3.56
Indonesia,IDN,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,,,,,,,,98.7,,,98.8,,,97.6,,,97.4,,,95.4,,98.5,96.6,96.9,96,91.9,91,91.1,90.5,91.4,88,88.1,87.2,82.5,79.3,78.5,76.2,74.9,72.9,68.3,65.3,62.8,61.9,60.7,60.6,60.4
Indonesia,IDN,Multidimensional poverty intensity (average share of deprivations experienced by the poor),SI.POV.MDIM.IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Gini index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,33.5,,,31.4,,,32.3,,,33.2,,,35.6,,32.2,32.1,29.5,30,32.8,33,33.9,34.1,35.3,36.7,36.1,36,37.2,40.5,40.5,40.8,40.2,40.4,39.3,38.8,38.4,37.6,37.6,37.9,37.9
Indonesia,IDN,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,3.9,,,3.9,,,3.7,,,3.5,,3.7,3.8,4.1,4.1,3.8,3.7,3.5,3.5,3.3,3.2,3.3,3.4,3.2,3,3,3,3,2.9,2.9,2.8,2.8,3,3,2.9,3.1
Indonesia,IDN,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,21.5,,,21.2,,,21,,,20.7,,21.3,21,21.5,21.3,21,21.4,21.4,21.2,21.2,21.3,21.3,21.1,21.6,20.7,20.5,20.5,20.6,20.5,21.5,21.8,21.9,21.9,21.8,21.5,21
Indonesia,IDN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.47258115,10.13398914,12.36769088,16.05226408,16.44278652,23.89736829,29.98735997,35.1959476,38.02713772,39.83968112,65.16624171,81.63616786,77.7300409,72.7657965,66.45328915,58.21013583,58.00709797,58.91761144,56.98319786,60.9064025,59.10145488,,
Indonesia,IDN,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.19502258,40.49210739,46.37796402,46.01685333,45.9106369,55.3282814,53.37503815,49.54561996,49.36756516,49.22135544,60.58386612,56.22341919,53.61792374,50.89988327,45.24729156,43.04529953,38.51763916,36.59593964,35.64099503,34.76155853,31.79420853,,
Indonesia,IDN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54974371,0.77221799,0.67425066,0.81785041,0.74926209,0.73213077,0.83084285,1.01869869,0.89791238,0.92164314,0.66109079,0.70190871,0.76724905,0.81686825,0.99274278,1.15799773,1.37558317,1.34984481,1.395854,1.42156744,1.87949932,,
Indonesia,IDN,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92194533,4.03430843,1.3698715,1.25123096,1.92621684,1.62566638,1.35958803,1.65610123,1.17098391,1.61047709,0.85548997,0.95352107,0.96095127,1.14404118,2.02952504,0.4901185,0.52739972,0.68619859,0.40497854,0.55616313,0.50318676,,
Indonesia,IDN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,6,10,16,21,23,29,32,34,37,47,64,65,68,69,74,74,76,79,80,81,82,82,82,82,82,83,83,83,79,85,85,85,85,85,85,85,85,85,85,85,85,83,
Indonesia,IDN,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89743042,,2.564898252,2.293930054,,2.062610626,2.139443636,1.822532654,2.538810253,,3.495053291,3.448165894,3.874792576,3.446100712,3.744809628,4.380856514,3.605674267,4.312958717,4.517658234,,,,,
Indonesia,IDN,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,86,86,87,87,89,90,90,90,89,89,88,86,88,84,85,86,85,83,83,86,,
Indonesia,IDN,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,,,,5.5,5.4,,,14.4,,,14.8,,,12.3,,,13.5,,,,,10.2,,,,
Indonesia,IDN,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,14.6,14.8,14.5,14.4,14.3,14.2,13.7,13.5,13.9,13.7,13.8,13,12.9,12.7,12.3,12.1,11.8,11.6,11.3,,,
Indonesia,IDN,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.1,,,,42.4,41.6,,,28.6,,,40.1,,,39.2,,,36.4,,,,,30.8,,,,
Indonesia,IDN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,
Indonesia,IDN,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.7,,,5.5,,,11.3,,,11.7,,,11.8,,,,,8.4,,,,
Indonesia,IDN,People practicing open defecation (% of population),SH.STA.ODFC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.58250209,31.08698827,29.60792063,28.14571533,26.69993473,25.27204,23.86128959,22.46825531,21.09252401,19.73504906,18.39943063,17.10027532,15.81647892,14.54837767,13.29543384,12.05811867,10.83636264,9.630591727,8.440377536,7.265787359,6.106439105,,
Indonesia,IDN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,284,286,269,284,276,254,251,256,241,219,236,207,194,194,194,194,194,181,158,173,,
Indonesia,IDN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.85283043,70.04840506,70.24471508,70.44077974,70.63218206,73.35761843,76.05299916,78.71796572,81.35312153,83.95799441,86.53271571,89.07706113,91.59156142,94.0763809,94.10706813,,
Indonesia,IDN,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,,,,,,,,,10.6,
Indonesia,IDN,"Net bilateral aid flows from DAC donors, United States (current US$)",DC.DAC.USAL.CD,44000000,53000000,88000000,77000000,31000000,-2920000.076,26510000.23,44750000,122919998.2,151000000,186000000,227000000,158000000,158000000,82000000,91000000,127000000,102000000,142000000,181000000,117000000,103000000,72000000,80000000,61000000,43000000,46000000,36000000,22000000,31000000,31000000,18000000,-1000000,-6000000,-17000000,-7000000,-57000000,-51000000,36580001.83,207259994.5,174190002.4,141009994.5,225750000,210880004.9,68870002.75,155639999.4,190100006.1,117339996.3,115120002.7,121290000.9,177360000.6,154490005.5,127970001.2,149610000.6,152690002.4,130529998.8,216570007.3,356510009.8,215130004.9,102760002.1,128339996.3,108919998.2,
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",DC.DAC.SVKL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29999.99933,,,,,,19999.99955,,0,1250000,
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Norway (current US$)",DC.DAC.NORL.CD,,,,,,,,,,19999.99955,29999.99933,19999.99955,150000.006,129999.9952,180000.0072,100000.0015,479999.9893,3500000,2690000.057,1460000.038,3740000.01,829999.9833,4130000.114,1070000.052,1879999.995,1559999.943,4230000.019,629999.9952,1990000.01,479999.9893,-180000.0072,-219999.9988,11779999.73,3089999.914,1320000.052,21149999.62,13720000.27,9159999.847,3750000,8590000.153,5800000.191,4619999.886,6050000.191,6570000.172,7369999.886,45090000.15,10260000.23,16409999.85,10659999.85,12890000.34,41939998.63,11909999.85,14199999.81,27979999.54,37759998.32,32080001.83,53729999.54,33770000.46,24280000.69,47659999.85,58909999.85,30350000.38,
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Japan (current US$)",DC.DAC.JPNL.CD,14279999.73,30809999.47,22040000.92,17930000.31,15010000.23,21520000.46,50580001.83,112930000.3,83730003.36,65839996.34,125839996.3,111889999.4,103199996.9,142860000.6,221089996.3,197919998.2,200479995.7,148350006.1,227589996.3,226899993.9,350029998.8,299799987.8,294549987.8,235460006.7,167699996.9,161330001.8,160830001.8,707320007.3,984909973.1,1145270020,867780029.3,1065510010,1356709961,1148890015,886169982.9,892419982.9,965530029.3,496859985.4,828469970.7,1605839966,970099975.6,860070007.3,538299987.8,1141780029,-318540008.5,1223130005,-90250000,-222460006.7,-284920013.4,-512789978,61139999.39,-616710022,-879530029.3,-820929992.7,-1192209961,-999119995.1,-1206339966,-1048130005,-947820007.3,-883020019.5,-149089996.3,-314100006.1,
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Hungary (current US$)",DC.DAC.HUNL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.999776,,39999.99911,39999.99911,109999.9994,9999.999776,19999.99955,9999.999776,0,409999.9964,819999.9928,2970000.029,,2049999.952,2329999.924,
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Finland (current US$)",DC.DAC.FINL.CD,,,,,,,,,,,,,,,9999.999776,,,,29999.99933,180000.0072,519999.9809,259999.9905,349999.994,939999.9976,509999.9905,1440000.057,1409999.967,1799999.952,3259999.99,5780000.21,2680000.067,3079999.924,1809999.943,860000.0143,1559999.943,779999.9714,579999.9833,360000.0143,319999.9928,1700000.048,649999.9762,409999.9964,419999.9869,660000.0262,109999.9994,8460000.038,5309999.943,5469999.79,1820000.052,2130000.114,1799999.952,2730000.019,3740000.01,4460000.038,4090000.153,2869999.886,1990000.01,5239999.771,14939999.58,970000.0286,819999.9928,1169999.957,
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",DC.DAC.CZEL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670000.0167,3279999.971,1840000.033,289999.9917,439999.9976,170000.0018,19999.99955,29999.99933,,,,0,19999.99955,639999.9857,219999.9988,140000.0006,9999.999776,
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Belgium (current US$)",DC.DAC.BELL.CD,,,,,,,,9999.999776,409999.9964,1649999.976,3700000.048,5800000.191,7000000,12079999.92,14470000.27,14460000.04,13239999.77,13979999.54,4929999.828,16200000.76,20549999.24,13560000.42,12939999.58,12090000.15,3240000.01,3390000.105,11270000.46,5840000.153,6230000.019,10739999.77,-1590000.033,37560001.37,2500000,15409999.85,1539999.962,-1190000.057,7110000.134,-4099999.905,1450000.048,1059999.943,980000.0191,1169999.957,1399999.976,1399999.976,-6909999.847,-449999.9881,10340000.15,-10079999.92,-6550000.191,-6190000.057,-5800000.191,-5039999.962,-4099999.905,-4199999.809,-4780000.21,-3920000.076,-8890000.343,-4159999.847,3240000.01,2829999.924,3319999.933,2960000.038,
Indonesia,IDN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.751907978,6.663665066,7.11149049,14.26694188,10.19458729,13.54786084,15.11530411,7.818258922,6.007057244,6.331228307,5.435232817,8.518539238,9.745347416,11.06042546,21.95988302,14.86575523,15.95192119,13.83300461,11.81177143,10.01551189,10.83343618,10.18410275,8.717538573,9.701558798,9.109037315,10.04079732,10.53427164,12.38746676,,
Indonesia,IDN,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66584940000,90997080000,29050020000,22077860000,64044670000,26812500000,22997860000,30066960000,54659060000,73250640000,81428120000,1.39E+11,2.12E+11,98760600000,2.15E+11,3.60E+11,3.90E+11,4.28E+11,3.47E+11,4.22E+11,3.53E+11,4.26E+11,5.21E+11,4.87E+11,5.23E+11,4.96E+11,,
Indonesia,IDN,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.602150917,,0,,8.510638237,,1.587301612,5.82010603,9.852216721,13.17073154,14.14634132,19.41747665,19.41747665,11.96172237,16.19047546,17.53554535,18.95734596,21.32701492,23.55769157,25.96153831,28.84615326,38.94230652,37.01922989,26.92307663,27.40384674,26.92307663,
Indonesia,IDN,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,0.012337715,0.062460447,0.07152112,0.08880098,0.113262786,0.117437479,0.176810456,0.156396139,0.111471253,0.178868567,0.218978056,0.253826987,0.322066722,0.350090655,0.33603864,1.00389177,0.792135212,0.721241486,0.651928886,0.643419008,0.634107308,0.726653829,1.895843189,1.569616108,1.428528666,1.3315993,1.258924757,0.915919025,0.775387463,0.785753678,0.834434842,0.959926227,1.122044621,0.955775529,0.885128404,1.076048273,1.042480246,0.911592236,0.792722591,
Indonesia,IDN,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1805000000,1900000000,1493000000,1819000000,-4987000000,-4371000000,-782350000,-1021180193,442090512,876551080,1130491111,2042529156,-165274363.2,1897589872,3558960000,322475762.8,787278950.2,2131563489,-326105111,1697641606,-1855985298,3259252153,-1546734908,1318638513,-2537669049,-3668291225,-396875903.7,-4361643963,3131025781,3923962154
Indonesia,IDN,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,,,,,,,,,,,,,,,,,,,,,,15.14476615,13.69047619,9.157509158,8.596491228,4.976303318,4.620853081,3.849765258,3.214024836,2.88,2.813504823,2.870304748,2.624594515,1.111391766,0.729622681,0.658255623,0.575844825,0.576285838,0.133958473,0.086983307,0.076714456,0.072721274,15.87746132,16.16887157,17.90232152,21.86599153,22.97555678,20.1238117,20.2248819,20.23090306,15.98893092,15.79010804,16.15488364,15.73665333,16.11054453,15.55386725,15.31479178,13.70870275,11.51131746,12.49607303,16.26240704,23.5335042,20.16331002
Indonesia,IDN,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,,,,,,,,,,,,,,,,,,,,,,23348000000,19747000000,18689000000,20754000000,18527000000,14396000000,17206000000,19509000000,22974000000,26807000000,29635000000,33796000000,36607000000,40223000000,47454000000,50188000000,56298000000,50370971800,51241887522,65407380000,57364570000,59165120000,64109240000,66084130000,81682380000,98250970000,1.11E+11,1.32E+11,1.13E+11,1.50E+11,1.91E+11,1.87E+11,1.82E+11,1.75E+11,1.49E+11,1.44E+11,1.69E+11,1.81E+11,1.68E+11,1.63E+11,2.33E+11,2.93E+11
Indonesia,IDN,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,,,,,,,,,,,,,,,,,,,,,,34.07572383,30.75396825,18.31501832,10.70175439,30.09478673,18.72037915,9.389671362,3.067932798,10.29333333,10.6511254,8.008504607,7.401946329,6.668350594,3.898269752,3.730115195,5.712986816,3.645007924,4.867157848,5.266654664,4.515268224,3.999670064,4.764664427,7.507072465,42.01451296,40.40384183,26.0597222,28.30598516,24.14753583,31.6863129,39.81440171,45.50910036,47.61085548,43.30197671,39.22602736,34.65992676,34.85612028,31.56129706,33.22324465,32.07659137,55.83153732,64.93608639,46.16766242
Indonesia,IDN,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,83330000,101350000,133540000,93570000,54640000,34100000,30690000,44780000,60520000,51250000,86910000,67010000,84660000,86270000,93250000,68630000,58580000,72440000,71180000,137150000,107830000,123770000,90450000,100920000,121410000,135170000,133200000,191820000,195100000,209510000,273500000,261800000,311140000,236690000,225970000,251420000,215340000,216410000,287100000,435260000,379500000,266660000,305680000,312750000,345280000,1051080000,998030000,972210000,834580000,921000000,853790000,875010000,751840000,889100000,721540000,676380000,694500000,1024970000,710610000,555550000,625520000,1022370000,
Indonesia,IDN,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,,,,,,,,,,,,,,,,,,,,,,-47000000,-315000000,-368000000,10000000,35000000,-268000000,88000000,98000000,173000000,93000000,12000000,88000000,-1805000000,-3877000000,-4100000000,-5005000000,2632000000,1878000000,1792350000,1910730193,243802437.8,-1221849941,-2251268404,-4409156156,-4189585521,-4276626526,-5566080000,-1764251470,-10336230327,-13201983671,-3806371952,-9908345748,-10872605550,-26066630212,-16182680883,-18995589857,-21059012443,-9311908007,-21990288572,-3368889450,-5085568794,9022593458
Indonesia,IDN,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,2257000000,-2465000000,-2802000000,2038000000,1531000000,-954000000,1299000000,2441000000,3100000000,1784000000,1059000000,2313000000,2344000000,1282000000,-1538000000,-2592000000,409000000,10819614427,12865957537,14619057987,12316401091,13131270332,12455540664,11341399488,8411220328,19786001791,20911715981,9917758527,21191036278,21212148896,24021724759,-1884415529,-6237109752,-3027125054,5351899012,8234324960,11434768729,-6713373307,-4133324478,18545794316,29207502575,42640907566
Indonesia,IDN,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,-566000000,-5324000000,-6338000000,-1856000000,-1923000000,-3911000000,-2098000000,-1397000000,-1108000000,-2988000000,-4260000000,-2780000000,-2106000000,-2792000000,-6431000000,-7663000000,-4889000000,4096965770,5782898397,7992074100,6900901091,7823542185,8106793838,1563009904,277544828.9,10859493594,10491041827,125992416.5,10628489686,5144284990,1685068008,-24417850938,-29109199017,-27509865798,-17518744569,-16952255385,-16195634380,-30633120324,-30279059753,-4433269738,3510715050,13216167478
Indonesia,IDN,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,6000000,-1000000,-3000000,2000000,18000000,33000000,-11000000,-5000000,26000000,32000000,-11000000,13000000,714000000,356000000,609000000,603000000,600000000,178000000,44000000,72000000,0,0,0,0,3408000000,3065000000,2725752968,4675150000,5899730251,2249121696,4185676276,9036543465,7484552620,11111687183,10387533777,9074649660,-11594202279,2008271972,6399215529,4462481182,5032603790,3926726202,6532021664
Indonesia,IDN,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,990320000,960870000,872228637,1085450000,1327681814,1530107289,1616459043,1787966703,1800089222,1736373354,1861866472,1652686736,1732362913,1900641453,1470072410,1804721423,1530064502,1776614142,2018664741
Indonesia,IDN,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,21540000000,22716000000,22037000000,19286000000,17840000000,16194000000,16972000000,18437000000,21749000000,27511000000,31398000000,34874000000,38222000000,43738000000,54461000000,59379000000,62830000000,44030357373,42974513498,56002463130,50548622609,52696753633,56946585710,67472159281,86268317494,87614055150,1.01E+11,1.36E+11,1.04E+11,1.45E+11,1.89E+11,2.13E+11,2.11E+11,2.02E+11,1.66E+11,1.60E+11,1.83E+11,2.19E+11,2.04E+11,1.60E+11,2.18E+11,2.73E+11
Indonesia,IDN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1541.7,1553.5,1501.9,1512.8,1559.8,1514.3,1549.3,1808.5,1944.1,2000.8,2081.7,2152.4,2127.2,2280.3,2307.3,2472.6,2424.5,2493,2622.4,2865.7,3022.1,3332.1,3320.3,3379.4,3513.3,3476.2,3604.7,3568.3,3778.6,3800.2,3862.1,3817.1,3916.3,3865.5,3842.8,3944.9,4011.4,3816.9,3895.7,4026.4,4044.9,4169.5,4248.1,4274.5,4311.3,4365.8,4413.9,4703,4808.7,4872.4,4891.3,5086.8,5087,5099.1,5313.8,5158.7,5122.3,5244,5198.2,5293.3,5351.3,
Indonesia,IDN,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,,16.93,18.31,17.38,18.43,18.18,18.73,17.97,20.75,21.04,22.22,22.82,22.71,24.61,25.62,25.16,25.08,26.09,27.92,29.16,31.41,33.74,33,35.47,38.55,39.32,41.33,41.81,44.26,46.35,47.77,49.25,52.79,53.4,53.3,58.73,59.86,57.03,58.5,59.7,61.34,62.33,65.49,70.06,73.48,76.85,79.15,79.61,84.3,86.83,92.62,94.46,99.52,100.34,99.7,101.32,98.98,108.58,112.73,107.59,110.17,110.75,
Indonesia,IDN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844999.749,,,,,,,,,,1831782.786,,,,,,,,,,,,,,,1820838.066,,,,,,,
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.43771425,64.48467352,63.53163278,62.57859205,61.62555132,60.67251058,59.71946985,58.76642912,57.81338839,56.86034765,53.94352867,53.85720198,53.77087529,53.6845486,53.59822191,53.51189522,53.42556853,53.33924184,53.25291515,53.16658846,53.08026177,52.58691923,52.09357668,51.60023414,51.10689159,50.61354905,50.74345453,50.03933382,49.71681778,49.39429641,49.07178037,,
Indonesia,IDN,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3358.783886,,,,,,,,,,4211.818355,,,,,,,,,,,,,,,5029.162043,,,,,,,
Indonesia,IDN,Land under cereal production (hectares),AG.LND.CREL.HA,,9319000,10458000,9290000,10626000,9834000,11469000,10063000,11240780,10448440,11073690,10951020,10057690,11836770,11175470,10939970,10463810,10926080,11953780,11397185,11740005,12336878,11049754,12164696,12849826,12342259,13131212,12548627,13543906,13475406,13660449,13190619,14732663,13952314,13843200,15090598,15313299,14495818,15564020,15419561,15293000,14785900,14647996,14835868,15279888,15465047,15132235,15378324,15731313,15938659,15928676,15517692,15548595,15452504,15310019,15176367,15044369,16433169,17058294,14284515,14988182,13907782,
Indonesia,IDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,21.30748467,21.30748467,21.2798843,21.2798843,21.25228393,21.22468356,21.22468356,21.22468356,21.19708319,21.19708319,21.16948282,21.16948282,21.14188246,21.14188246,21.11759413,21.00167258,21.00167258,21.00167258,20.97628024,20.97628024,20.94867987,20.94867987,20.92107951,20.45297725,21.90310063,22.79348852,24.00404069,24.3639495,24.5284477,24.88614848,22.92155423,22.82605696,23.19314186,23.16830153,23.72417295,23.71865288,24.027225,24.22042758,25.32444233,25.12730896,25.40586806,25.66205721,27.16670244,28.4236804,27.61410138,27.42981562,28.22874229,28.76136007,29.61354852,29.61354852,30.09290452,30.09290452,30.35921341,30.35921341,30.51899874,32.0635903,33.18208764,33.18208764,33.18208764,33.18208764,,
Indonesia,IDN,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,50,50,50,50,100,100,100,100,100,150,150,150,150,155,210,240,510,1820,1820,2100,2745,3390,3390,3652,3915,4175,4048,4316,4620,4524,4997,5470,5942,6033,6124,5139,4483,4656,4334.5,4013,3748,4097,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,1.5,1.5,,,5.1,,,11.2,,,12.3,,,11.5,,,,,8,,,,
Indonesia,IDN,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,,,,,,,,,,,,,,,,,,,,,,,,,,,20,72,,39,,43,,,45.1,,,47.7,,,43.2,,,35.5,,,,34.7,,,,,38.8,,,,,36.1,,,,,
