Country Name,Country Code,Indicator Name,Indicator Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Indonesia,IDN,Mobile cellular subscriptions,IT.CEL.SETS,2.11290235E8,2.49805619E8,2.81963665E8,3.13226914E8,3.25582819E8,3.3894834E8,3.85573398E8,4.35193605E8,3.19434605E8,3.41277549E8
Indonesia,IDN,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,20340.0,19024.0,17154.0,16926.0,20396.0,22296.0,21636.0,15558.0,16932.0,29066.0
Indonesia,IDN,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,520932.082,599692.2761,641182.3007,576000.0,675005.8954,682389.0,823735.0,892801.0,959307.381,808265.0
Indonesia,IDN,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,100.0,100.0,100.0,100.0,100.0,93.3334,100.0,100.0,96.6667,96.6667
Indonesia,IDN,Scientific and technical journal articles,IP.JRN.ARTC.SC,1404.72,1880.34,2042.72,2751.39,3043.58,4380.25,6734.17,12432.41,21263.52,30446.15
Indonesia,IDN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,15.85402492,11.99289052,11.23681448,12.27016017,11.47510049,10.65115563,12.07195824,12.56055351,17.03700074,16.24664521
Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.15000153,94.83000183,96.0,96.46425629,97.01000214,97.53736877,97.62000275,98.13999939,98.51000214,98.84999847
Indonesia,IDN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,41.3,47.3,52.9,58.0,62.8,67.1,71.2,75.1,78.7,81.85
Indonesia,IDN,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,2.332892397E9,2.248764111E9,2.16271231E9,2.304577345E9,1.954851161E9,1.625740824E9,1.838499725E9,1.915724216E9,2.404549342E9,3.301090189E9
Indonesia,IDN,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,6.594233297,4.440291352,4.617512084,5.59809288,14.10690602,8.169279125,9.305099182,9.182624291,7.857651777,10.18435001
Indonesia,IDN,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3.1569058233E10,3.1073407054E10,3.7240353781E10,4.1454808849E10,6.0119994191E10,6.0272600227E10,6.44038512E10,5.8806915986E10,5.5468651176E10,8.1769164767E10
Indonesia,IDN,Net official development assistance received (constant 2020 US$),DT.ODA.ODAT.KD,1.282670044E9,3.808900146E8,1.146200027E8,-1.731999969E7,-5.001099854E8,-1.263399963E8,-7.434999847E7,2.56230011E8,9.067700195E8,-7.29460022E8
Indonesia,IDN,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,6909999.847,5650000.095,4918370.247,6405657.291,6159729.004,5654393.673,4916637.897,5978990.078,6180011.272,5038000.107
Indonesia,IDN,"PPG, private creditors (NFL, current US$)",DT.NFL.PRVT.CD,4.218444E9,5.355945E9,2.4367943E10,6.682841E9,6.098488E9,1.7509634E10,1.7112168E10,1.6674902E10,1.9044949E10,1.9348301E10
Indonesia,IDN,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",DT.NFL.PCBO.CD,3.531376E9,1.1312377E10,1.1560693E10,9.424833E9,1.7496334E10,8.797859E9,-2.423816E9,1.1379968E10,1.1284182E10,3.545904E9
Indonesia,IDN,"IFC, private nonguaranteed (NFL, current US$)",DT.NFL.NIFC.CD,-5.864044675E7,-5.520142326E7,1.861290855E7,1.90309365E8,1.75182326E8,-1.92826302E8,-6.8099886E7,1.21845161E8,7.6288401E7,3.6999806E7
Indonesia,IDN,"Net financial flows, IBRD (NFL, current US$)",DT.NFL.MIBR.CD,1.177386E9,6.63551E8,7.50409E8,8.76682E8,8.43874E8,2.19476E9,1.378596E9,8.02922E8,7.67274E8,8.06984E8
Indonesia,IDN,"Net official flows from UN agencies, IFAD (current US$)",DT.NFL.IFAD.CD,6849999.905,3.820999908E7,9609999.657,1.628000069E7,8640000.343,1.192800903E7,1.665760994E7,1.115312958E7,-172730.5651,-238064.5722
Indonesia,IDN,"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,3.197702E9,4.620555E9,2.5143938E10,9.026968E9,3.087209E9,1.5319921E10,1.7143511E10,2.1256767E10,1.6496033E10,2.3767413E10
Indonesia,IDN,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,16.6671,17.3808,17.5175,17.4895,15.7092,12.4877,12.7562,13.2171,12.6347,11.1409
Indonesia,IDN,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,1.03E11,1.08E11,1.27E11,1.28E11,1.42E11,1.6E11,1.77E11,1.95E11,2.15E11,2.34E11
Indonesia,IDN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,26.97707554,25.29595565,28.32216507,29.78184238,33.98180906,36.97582419,35.35764981,35.95182023,37.53799552,37.05781581
Indonesia,IDN,Net migration,SM.POP.NETM,-77010.0,-54051.0,-38499.0,-36670.0,-37324.0,-37991.0,-38653.0,-39282.0,-39878.0,-40567.0
Indonesia,IDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.61,5.15,4.47,4.34,4.05,4.51,4.3,3.78,4.39,3.59
Indonesia,IDN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.388,5.565,4.786,4.272,3.882,4.423,3.869,3.48,4.183,3.348
Indonesia,IDN,"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,34.72,33.75,31.01,30.37,29.52,29.41,29.1,28.03,27.86,26.12
Indonesia,IDN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,4.17,3.83,3.55,3.35,2.94,3.09,3.07,2.61,2.97,2.38
Indonesia,IDN,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,8.42,7.11,4.26,4.66,4.56,4.74,4.48,4.02,4.62,4.01
Indonesia,IDN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,16.881,17.759,15.371,15.776,15.736,17.231,15.963,14.704,16.329,13.802
Indonesia,IDN,"Labor force, total",SL.TLF.TOTL.IN,1.17183517E8,1.19580336E8,1.2234162E8,1.22963171E8,1.24478015E8,1.26141821E8,1.27339757E8,1.29760147E8,1.33327293E8,1.36201932E8
Indonesia,IDN,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,42.55,43.45,44.12,45.45,43.91,41.37,40.56,41.15,42.15,42.39
Indonesia,IDN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,66.58,66.91,67.42,66.76,66.62,66.58,66.31,66.69,67.65,68.24
Indonesia,IDN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,61.9092777,61.44964953,61.68549296,61.16536498,61.22856486,61.5570359,62.31179768,63.71057833,64.59537396,65.309831
Indonesia,IDN,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,63.5,63.52,63.34,62.44,62.0,61.71,61.23,61.63,62.84,63.34
Indonesia,IDN,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,91.29,92.22,93.62,92.96,92.73,91.75,91.68,91.02,88.16,90.16
Indonesia,IDN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,53.15,53.454,54.044,53.208,53.06,53.171,53.386,54.32,55.564,56.296
Indonesia,IDN,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,56.2,56.09,57.67,56.65,55.26,55.41,55.37,54.8,56.77,56.01
Indonesia,IDN,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,46.65062,48.14353,48.95893,50.35598,51.20583,51.63145,53.94053,54.5121,55.439,56.78884
Indonesia,IDN,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,14.94361,15.06095,15.77285,15.73273,15.42489,15.76096,15.99475,16.65976,16.9803,16.63944
Indonesia,IDN,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,33.52423,32.87622,32.12306,30.84128,30.06334,28.19219,26.08033,25.25049,24.38706,24.15086
Indonesia,IDN,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,39.79447,42.51613,45.15307,46.34626,46.70205,48.99575,48.87376,48.80906,48.0952,48.25441
Indonesia,IDN,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,53.07755,49.344123,46.238753,44.995268,44.322142,41.865257,42.154285,42.136719,42.579455,42.490402
Indonesia,IDN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,78.033,78.831,79.829,79.211,79.201,78.652,77.962,78.225,78.469,79.451
Indonesia,IDN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.911703,3.338258,3.512192,3.494686,3.574017,3.514652,3.515298,3.421001,3.570065,3.497849
Indonesia,IDN,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,38.85,38.17,40.62,39.65,38.66,38.42,38.94,39.73,39.86,41.56
Indonesia,IDN,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,30.74,30.06,32.13,31.25,30.4,30.61,31.01,32.15,31.92,34.75
Indonesia,IDN,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,16.7,15.2,14.1,12.7,11.4,10.1,9.3,7.9,6.7,6.0
Indonesia,IDN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,18.3,15.7,13.7,11.2,9.3,8.3,7.5,6.6,5.4,4.4
Indonesia,IDN,Income share held by highest 10%,SI.DST.10TH.10,29.5,32.6,32.9,32.9,32.5,33.0,31.0,30.2,29.9,29.5
Indonesia,IDN,Income share held by second 20%,SI.DST.02ND.20,10.9,10.2,10.2,10.1,10.2,10.4,10.4,10.6,10.7,10.9
Indonesia,IDN,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,142.5310719,151.6500053,150.7123524,146.1810798,137.2665615,127.6508863,120.7513091,114.9628412,117.9387953,122.9206524
Indonesia,IDN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,20.45707703,25.36558289,28.1443228,29.43082669,34.51394349,38.47541822,48.95451019,51.83114059,54.47545987,59.0124997
Indonesia,IDN,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,2.012646408,2.571908202,2.7010972,3.285610338,6.156963917,1.46465963,1.670442712,2.180548432,1.355371555,1.996762401
Indonesia,IDN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,86.36213684,108.0318604,106.9016342,103.3793182,103.0588379,97.16175842,107.5287094,111.5139618,111.9118729,120.5895844
Indonesia,IDN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,342.0,338.0,335.0,332.0,329.0,325.0,322.0,319.0,316.0,312.0
Indonesia,IDN,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,3.9,3.9,3.8,3.7,3.6,3.6,3.7,3.7,3.7,3.7
Indonesia,IDN,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,4.21,4.04,3.79,3.47,3.44,3.26,3.19,3.2,3.19,3.16
Indonesia,IDN,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,21.00540587,23.50063667,21.92376759,19.83339384,6.896198484,11.42730775,11.49944725,10.44330261,13.83425985,15.64334472
Indonesia,IDN,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1.1106152441E10,9.568949734E9,9.864692743E9,1.1619682255E10,2.8346793755E10,1.4226805295E10,1.5987722576E10,1.834404583E10,1.7381120266E10,2.1102201919E10
Indonesia,IDN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,18.72754396,14.41399914,17.43003316,19.96524081,29.91739054,34.60619961,37.47857528,29.43508718,25.07242782,39.41267951
Indonesia,IDN,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,0.787688838,0.164192747,0.02849669,0.028835028,-0.163443591,-0.014432466,-0.056029749,0.127081303,0.372036576,-0.282573152
Indonesia,IDN,Net official development assistance received (current US$),DT.ODA.ODAT.CD,1.32376001E9,3.581099854E8,6.901000214E7,6.947000122E7,-3.819400024E8,-2.845999908E7,-1.082799988E8,2.801900024E8,9.626900024E8,-6.933699951E8
Indonesia,IDN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1.32376001E9,3.581099854E8,6.901000214E7,6.947000122E7,-3.819400024E8,-2.845999908E7,-1.082799988E8,2.801900024E8,9.626900024E8,-6.933699951E8
Indonesia,IDN,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,6269999.981,4929999.828,6040172.1,5175692.081,4814828.873,4213590.145,3157726.288,1856404.424,2746609.926,3365317.345
Indonesia,IDN,"Net financial flows, RDB concessional (NFL, current US$)",DT.NFL.RDBC.CD,6.6137E7,3.8611E7,2411000.0,-8.7605349E7,-1.1826E8,-1.16047E8,-1.41559E8,-1.31064E8,-1.24024E8,-9.2404E7
Indonesia,IDN,"PNG, bonds (NFL, current US$)",DT.NFL.PNGB.CD,4.34152E8,-1.476E9,-9.0245E7,2.08E9,5.00167E8,1.011811E9,-9.7297E8,1.073477E9,6.57643E8,1.476126E9
Indonesia,IDN,"PPG, official creditors (NFL, current US$)",DT.NFL.OFFT.CD,1.404430516E9,-1.346303838E9,-1.932426824E9,-1.021076173E9,-1.837346103E9,7.258854772E8,-4.72101076E8,-9.049893901E8,1.401336612E9,-9.272278974E8
Indonesia,IDN,"Net financial flows, IDA (NFL, current US$)",DT.NFL.MIDA.CD,1.10016E8,-3.0207E7,-7.865E7,-1.06841E8,-1.11199E8,-1.34495E8,-1.57721E8,-1.57662E8,-1.72849E8,-1.9003E8
Indonesia,IDN,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,2.510635E9,1.0576987E10,1.2336688E10,1.176896E10,1.4485055E10,6.608145E9,-2.392474E9,1.5961833E10,8.735266E9,7.965016E9
Indonesia,IDN,"PPG, IBRD (DOD, current US$)",DT.DOD.MIBR.CD,9.053736E9,9.717289E9,1.0467698E10,1.1339059E10,1.2175538E10,1.437023E10,1.5747832E10,1.6550278E10,1.731467E10,1.8112515E10
Indonesia,IDN,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,3.304727E10,3.817336E10,4.425342E10,4.611017E10,4.595981E10,3.843097E10,4.0685025E10,4.6731E10,4.796E10,4.4798514E10
Indonesia,IDN,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,3.049935042E9,3.040508154E9,3.043775659E9,3.049873982E9,2.869269976E9,2.74435488E9,2.662367046E9,2.820410977E9,2.754377864E9,2.738601714E9
Indonesia,IDN,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Indonesia,IDN,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,8.287554795,7.683026631,7.078498466,6.473970302,5.869442138,5.264913974,4.660385809,4.055857645,3.451329481,2.846801316
Indonesia,IDN,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,82.92266464,84.39074313,85.85882162,87.32690012,88.79497861,90.2630571,91.7311356,93.19921409,94.66729258,96.13537108
Indonesia,IDN,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,74.16758038,75.8307838,77.51237138,79.21234312,80.93069903,82.6674391,84.42256334,86.19607174,87.98796431,89.79824104
Indonesia,IDN,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,19.3,22.3,20.4,19.6,18.0,17.3,15.4,13.7,12.7,11.5
Indonesia,IDN,Number of maternal deaths,SH.MMR.DTHS,11000.0,12000.0,10000.0,9500.0,9400.0,9300.0,9100.0,9000.0,8300.0,7200.0
Indonesia,IDN,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,3.0,2.0,3.0,4.0,6.0,8.0,10.0,13.0,16.0,17.0
Indonesia,IDN,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.21,0.2,0.2,0.18,0.17,0.15,0.14,0.13,0.12,0.11
Indonesia,IDN,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,5.0,6.0,7.0,8.0,10.0,12.0,15.0,17.0,20.0,23.0
Indonesia,IDN,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,93.29621877,93.72529267,94.15445691,94.58371151,95.01305646,95.44249176,95.87201741,96.30163341,96.73133976,97.16113646
Indonesia,IDN,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,26.1,25.9,25.8,25.7,25.6,25.6,25.4,25.2,25.0,24.8
Indonesia,IDN,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,30.7,29.4,28.1,27.0,25.8,24.8,23.8,22.9,22.1,21.3
Indonesia,IDN,"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,5.6,5.6,5.5,5.5,5.4,5.4,5.3,5.3,5.2,5.2
Indonesia,IDN,Number of neonatal deaths,SH.DTH.NMRT,85739.0,84296.0,80901.0,75939.0,71829.0,67758.0,64214.0,60670.0,57792.0,55347.0
Indonesia,IDN,Number of infant deaths,SH.DTH.IMRT,136679.0,133293.0,129897.0,123815.0,117234.0,111419.0,105874.0,100511.0,95753.0,91772.0
Indonesia,IDN,Number of deaths ages 10-14 years,SH.DTH.1014,11652.0,11377.0,11072.0,10788.0,10535.0,10322.0,10147.0,10013.0,9906.0,9785.0
Indonesia,IDN,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,26.3,26.2,26.3,26.6,27.0,27.6,28.3,29.0,29.8,30.6
Indonesia,IDN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,18.03571429,18.21428571,18.57142857,18.57142857,16.93693694,17.11711712,17.11711712,19.82142857,19.82142857,17.39130435
Indonesia,IDN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.65418053,18.00613022,18.09041977,17.60392952,17.67152023,20.50329971,21.21980095,16.12074089,16.5608902,17.34799957
Indonesia,IDN,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,26.31579018,29.38388634,31.7535553,36.01895905,40.86538315,35.57692337,40.38461685,40.86538315,39.42307663,43.26922989
Indonesia,IDN,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,1.3E14,1.45E14,3.48E13,8.02E13,6.08E13,1.42E14,1.53E14,1.82E14,8.31E13,2.29E14
Indonesia,IDN,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,1.54E15,1.77E15,1.91E15,1.95E15,1.99E15,1.86E15,1.82E15,1.96E15,2.2E15,2.05E15
Indonesia,IDN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1.69E11,2.13E11,2.29E11,2.26E11,2.17E11,1.79E11,1.71E11,1.95E11,2.3E11,2.13E11
Indonesia,IDN,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,2.19E11,2.36E11,2.62E11,2.69E11,2.85E11,2.93E11,3.08E11,3.25E11,3.53E11,3.61E11
Indonesia,IDN,Changes in inventories (current LCU),NE.GDI.STKB.CN,1.29E14,1.31E14,2.03E14,1.78E14,2.2E14,1.44E14,1.59E14,2.11E14,3.39E14,2.27E14
Indonesia,IDN,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,8.481270989,8.859611704,9.125082808,5.010278266,4.449097388,5.009438418,4.473128484,6.153974016,6.675845943,4.452382707
Indonesia,IDN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,15.26632241,14.76991924,1.60874875,4.166957513,1.074639597,-2.120239724,-1.660508613,8.897292176,6.514147381,-0.477023226
Indonesia,IDN,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,98.10321224,97.46636698,100.7096285,100.1785391,101.1644862,101.2622238,101.2133502,100.1067389,100.5717133,100.5190782
Indonesia,IDN,Gross national expenditure (current US$),NE.DAB.TOTL.CD,7.41E11,8.7E11,9.24E11,9.14E11,9.01E11,8.72E11,9.43E11,1.02E12,1.05E12,1.12E12
Indonesia,IDN,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,4.107025147,5.123315572,5.378977681,5.652189645,4.711484419,4.904697452,4.345961912,4.613316435,5.097100016,4.922599339
Indonesia,IDN,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,56.2171758,55.42335654,56.38924649,56.82946236,57.13911659,57.4500179,57.82680081,57.27557297,56.97989563,57.93046458
Indonesia,IDN,Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),NE.CON.PRVT.PC.KD,1570.323027,1629.19427,1697.606964,1769.014708,1841.013673,1908.823774,1983.994083,2061.972156,2147.047964,2236.777981
Indonesia,IDN,Households and NPISHs final consumption expenditure: linked series (current LCU),NE.CON.PRVT.CN.AD,3.86E15,4.34E15,4.86E15,5.43E15,6.04E15,6.62E15,7.17E15,7.78E15,8.46E15,9.17E15
Indonesia,IDN,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,6.18E14,6.52E14,6.82E14,7.28E14,7.36E14,7.75E14,7.74E14,7.91E14,8.29E14,8.56E14
Indonesia,IDN,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,6.80031382E10,8.0891188808E10,8.4891845511E10,8.6851491925E10,8.3959519786E10,8.392824133E10,8.8787505533E10,9.263023005E10,9.4025730842E10,9.857559061E10
Indonesia,IDN,Military expenditure (current LCU),MS.MIL.XPND.CN,4.24E13,5.12E13,6.13E13,8.77E13,8.22E13,1.02E14,9.82E13,1.18E14,1.07E14,1.15E14
Indonesia,IDN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2.25E8,2.49E8,2.12E8,8.01E8,1.177E9,4.38E8,3.77E8,1.171E9,3.29E8,2.17E8
Indonesia,IDN,Secure Internet servers,IT.NET.SECR,396.0,595.0,1320.0,1970.0,3006.0,4569.0,80094.0,338925.0,343412.0,455692.0
Indonesia,IDN,Fixed telephone subscriptions,IT.MLT.MAIN,4.0931063E7,3.861748E7,3.7982855E7,3.0722651E7,2.6224974E7,1.0378037E7,1.0752912E7,1.1053303E7,8303511.0,9662135.0
Indonesia,IDN,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,36.54827111,33.92341664,33.75744978,35.33356029,35.09324941,34.46865301,33.27202364,44.15309815,43.1997787,45.66315041
Indonesia,IDN,"Air transport, passengers carried",IS.AIR.PSGR,5.938436161E7,7.091225811E7,7.940579981E7,8.1721356E7,8.521587951E7,9.0095131E7,9.927401E7,1.08393123E8,1.151541009E8,9.1323153E7
Indonesia,IDN,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,80.0,70.0,70.0,60.0,70.0,80.0,80.0,80.0,80.0,90.0
Indonesia,IDN,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,2.3E9,3.66E8,1.901E9,1.9367E9,1.6905E9,1.91E8,8.0688E9,8.8395E9,3.4201E9,2.9E8
Indonesia,IDN,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,2.3E9,3.66E8,1.901E9,1.9367E9,1.6905E9,1.91E8,8.0688E9,8.8395E9,3.4201E9,2.9E8
Indonesia,IDN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,89.35652161,90.2011261,92.63239288,92.99420166,93.97624969,94.91776276,95.06200409,96.03035736,96.8134079,97.52716827
Indonesia,IDN,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,23.5,29.0,34.2,39.6,45.0,50.4,55.7,61.0,65.8,70.5
Indonesia,IDN,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.511065173,1.102109948,1.105955034,1.312588358,3.29251512,1.709338563,1.772385507,1.865297729,1.718839326,1.944762435
Indonesia,IDN,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,4.295178254,3.578899668,4.175107914,4.682838849,6.98301161,7.241701682,7.139756893,5.979728127,5.485359836,7.535782312
Indonesia,IDN,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,5.424886365,1.449253033,0.275794336,0.274285853,-1.490615301,-0.109845161,-0.413518898,1.059324078,3.604678108,-2.572010508
Indonesia,IDN,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,0.533181083,0.121582841,0.021437563,0.022502643,-0.123915984,-0.009705659,-0.034317741,0.081838095,0.267176863,-0.183414947
Indonesia,IDN,Net official development assistance and official aid received (constant 2020 US$),DT.ODA.ALLD.KD,1.282670044E9,3.808900146E8,1.146200027E8,-1.731999969E7,-5.001099854E8,-1.263399963E8,-7.434999847E7,2.56230011E8,9.067700195E8,-7.29460022E8
Indonesia,IDN,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,5519999.981,4710000.038,3306980.371,3134198.904,2588142.157,2065256.119,1235155.106,1280017.734,561711.1921,1352290.034
Indonesia,IDN,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,1.36E7,-4.65024E8,-3.25964E8,-7.488939241E8,-5.43739E8,6.32362E8,4.77197E8,6.3823E7,1.099405E9,6.96195E8
Indonesia,IDN,"PNG, commercial banks and other creditors (NFL, current US$)",DT.NFL.PNGC.CD,2.076483E9,1.2052987E10,1.2426933E10,9.68896E9,1.3984888E10,5.596334E9,-1.419504E9,1.4888356E10,8.077623E9,6.48889E9
Indonesia,IDN,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,2.76355E9,6.096555E9,2.5234183E10,6.946968E9,2.587042E9,1.430811E10,1.8116481E10,2.018329E10,1.583839E10,2.2291287E10
Indonesia,IDN,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,1.367139E9,2.05977E8,3.47429E8,-6.3985E7,7.6838E7,2.622952E9,1.594907E9,7.35811E8,1.785459E9,1.354384E9
Indonesia,IDN,"PPG, IDA (DOD, current US$)",DT.DOD.MIDA.CD,2.313113E9,2.276703E9,2.199889E9,2.09509E9,1.877884E9,1.673832E9,1.476396E9,1.391004E9,1.19227E9,9.96275E8
Indonesia,IDN,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,34.34875084,34.66001385,39.23258037,46.39464982,41.08595029,36.27998516,34.96190101,35.8874795,39.74773149,34.67740552
Indonesia,IDN,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,1.62E11,1.78E11,2.05E11,2.14E11,2.44E11,2.67E11,2.76E11,3.04E11,3.29E11,3.55E11
Indonesia,IDN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,9.28,8.49,7.26,7.3,6.98,7.87,7.32,6.66,7.42,6.0
