Country Name,Country Code,Indicator Name,Indicator Code,2017,2018,2019
Indonesia,IDN,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,1280017.734,561711.1921,1352290.034
Indonesia,IDN,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,6.3823E7,1.099405E9,6.96195E8
Indonesia,IDN,"PNG, commercial banks and other creditors (NFL, current US$)",DT.NFL.PNGC.CD,1.4888356E10,8.077623E9,6.48889E9
Indonesia,IDN,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,2.018329E10,1.583839E10,2.2291287E10
Indonesia,IDN,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,7.35811E8,1.785459E9,1.354384E9
Indonesia,IDN,"PPG, IDA (DOD, current US$)",DT.DOD.MIDA.CD,1.391004E9,1.19227E9,9.96275E8
Indonesia,IDN,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,35.8874795,39.74773149,34.67740552
Indonesia,IDN,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,3.04E11,3.29E11,3.55E11
Indonesia,IDN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,6.66,7.42,6.0
Indonesia,IDN,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,2.13,2.44,1.87
Indonesia,IDN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,14.571,16.413,13.588
Indonesia,IDN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,14.37,16.543,13.275
Indonesia,IDN,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,31.06,32.23,32.64
Indonesia,IDN,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,85.51,86.68,85.94
Indonesia,IDN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,81.459,82.187,82.545
Indonesia,IDN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,51.898,53.089,53.91
Indonesia,IDN,"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,46.14,47.59,48.01
Indonesia,IDN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,69.08,70.062,70.608
Indonesia,IDN,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,46.44,47.61,48.09
Indonesia,IDN,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,37.54,38.16,40.02
Indonesia,IDN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,47.1923,48.01399,48.97831
Indonesia,IDN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.01767,22.27278,22.29776
Indonesia,IDN,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,13.44141,13.39504,13.12524
Indonesia,IDN,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,41.66436,40.87196,41.0785
Indonesia,IDN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,64.169,64.68,65.79
Indonesia,IDN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,50.092,50.868,52.105
Indonesia,IDN,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,46.62093,47.22837,47.04022
Indonesia,IDN,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,1.758818,1.90364,1.893519
Indonesia,IDN,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,46.84,47.55,48.24
Indonesia,IDN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,32.04441,31.09335,30.13293
Indonesia,IDN,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,65.3,62.8,61.9
Indonesia,IDN,Gini index,SI.POV.GINI,38.8,38.4,37.6
Indonesia,IDN,Income share held by lowest 10%,SI.DST.FRST.10,2.8,2.8,3.0
Indonesia,IDN,Income share held by fourth 20%,SI.DST.04TH.20,21.8,21.9,21.9
Indonesia,IDN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,58.91761144,56.98319786,60.9064025
Indonesia,IDN,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,36.59593964,35.64099503,34.76155853
Indonesia,IDN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.34984481,1.395854,1.42156744
Indonesia,IDN,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.68619859,0.40497854,0.55616313
Indonesia,IDN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,85.0,85.0,85.0
Indonesia,IDN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,85.0,83.0,83.0
Indonesia,IDN,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,11.8,11.6,11.3
Indonesia,IDN,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,0.1,0.1,0.1
Indonesia,IDN,People practicing open defecation (% of population),SH.STA.ODFC.ZS,9.630591727,8.440377536,7.265787359
Indonesia,IDN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,194.0,181.0,158.0
Indonesia,IDN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,89.07706113,91.59156142,94.0763809
Indonesia,IDN,"Net bilateral aid flows from DAC donors, United States (current US$)",DC.DAC.USAL.CD,3.565100098E8,2.151300049E8,1.027600021E8
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Norway (current US$)",DC.DAC.NORL.CD,3.377000046E7,2.428000069E7,4.765999985E7
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Japan (current US$)",DC.DAC.JPNL.CD,-1.048130005E9,-9.478200073E8,-8.830200195E8
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Finland (current US$)",DC.DAC.FINL.CD,5239999.771,1.493999958E7,970000.0286
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",DC.DAC.CZEL.CD,19999.99955,639999.9857,219999.9988
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Belgium (current US$)",DC.DAC.BELL.CD,-4159999.847,3240000.01,2829999.924
Indonesia,IDN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,9.109037315,10.04079732,10.53427164
Indonesia,IDN,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,5.21E11,4.87E11,5.23E11
Indonesia,IDN,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,38.94230652,37.01922989,26.92307663
Indonesia,IDN,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.885128404,1.076048273,1.042480246
Indonesia,IDN,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-2.537669049E9,-3.668291225E9,-3.968759037E8
Indonesia,IDN,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,13.70870275,11.51131746,12.49607303
Indonesia,IDN,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1.69E11,1.81E11,1.68E11
Indonesia,IDN,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,31.56129706,33.22324465,32.07659137
Indonesia,IDN,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,1.02497E9,7.1061E8,5.5555E8
Indonesia,IDN,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-2.1059012443E10,-9.311908007E9,-2.1990288572E10
Indonesia,IDN,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,1.1434768729E10,-6.713373307E9,-4.133324478E9
Indonesia,IDN,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-1.619563438E10,-3.0633120324E10,-3.0279059753E10
Indonesia,IDN,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,2.008271972E9,6.399215529E9,4.462481182E9
Indonesia,IDN,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,1.900641453E9,1.47007241E9,1.804721423E9
Indonesia,IDN,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,1.83E11,2.19E11,2.04E11
Indonesia,IDN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5122.3,5244.0,5198.2
Indonesia,IDN,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,108.58,112.73,107.59
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,50.03933382,49.71681778,49.39429641
Indonesia,IDN,Land under cereal production (hectares),AG.LND.CREL.HA,1.6433169E7,1.7058294E7,1.4284515E7
Indonesia,IDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,33.18208764,33.18208764,33.18208764
Indonesia,IDN,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,16.35098478,14.61875668,12.88652858
Indonesia,IDN,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,84.10776794,87.78260536,91.45744278
Indonesia,IDN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,90.9,93.6,94.7
Indonesia,IDN,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,69.64804557,72.9418285,76.29795789
Indonesia,IDN,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,11.4,10.1,8.0
Indonesia,IDN,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,43.2,43.7,44.2
Indonesia,IDN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.3767,0.4241,0.4651
Indonesia,IDN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90.0,89.0,88.0
Indonesia,IDN,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,0.21,0.2,0.18
Indonesia,IDN,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,34000.0,32000.0,30000.0
Indonesia,IDN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2,0.2,0.2
Indonesia,IDN,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,82.63407273,83.63443268,84.63393876
Indonesia,IDN,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,28.7,28.6,28.4
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,25.6,24.6,23.8
Indonesia,IDN,"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,5.1,4.9,4.8
Indonesia,IDN,Number of deaths ages 5-9 years,SH.DTH.0509,14874.0,14415.0,13926.0
Indonesia,IDN,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,38.0,38.2,38.4
Indonesia,IDN,"Secondary education, teachers",SE.SEC.TCHR,1586484.0,1636970.0,1307157.0
Indonesia,IDN,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,66.00270081,68.43486023,67.0235672
Indonesia,IDN,"Primary education, pupils",SE.PRM.ENRL,2.9351816E7,2.9425748E7,2.5238228E7
Indonesia,IDN,Primary school starting age (years),SE.PRM.AGES,7.0,7.0,7.0
Indonesia,IDN,"Preprimary education, duration (years)",SE.PRE.DURS,6.0,6.0,6.0
Indonesia,IDN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,56.25,53.36538315,57.21154022
Indonesia,IDN,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,-42729.99987,69737.5536,238269.9996
Indonesia,IDN,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,322100.0135,739850.6999,728667.0804
Indonesia,IDN,"PPG, other private creditors (NFL, current US$)",DT.NFL.PROP.CD,-3.160885E9,-9.74016E8,-1.719777E9
Indonesia,IDN,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,-3.47503E8,4.180575E9,-1.223209E9
Indonesia,IDN,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,1.339649121E8,1.658312988E8,9.00000689E7
Indonesia,IDN,"Net official flows from UN agencies, IAEA (current US$)",DT.NFL.IAEA.CD,284049.1533,391535.4609,389852.8814
Indonesia,IDN,"Net financial flows, bilateral (NFL, current US$)",DT.NFL.BLAT.CD,-1.640800302E9,-3.841226868E8,-2.281611966E9
Indonesia,IDN,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,1.7941282E10,1.850694E10,1.910879E10
Indonesia,IDN,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,23.39063418,21.67843661,21.59285202
Indonesia,IDN,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,1.09E11,1.14E11,1.21E11
Indonesia,IDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3.54E11,3.8E11,4.02E11
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Sweden (current US$)",DC.DAC.SWEL.CD,2420000.076,4190000.057,2690000.057
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,280000.0012,670000.0167,1190000.057
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",DC.DAC.LUXL.CD,70000.0003,200000.003,150000.006
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,1.435200192E8,1.106579949E9,-5.487900129E8
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Portugal (current US$)",DC.DAC.PRTL.CD,39999.99911,39999.99911,50000.00075
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",DC.DAC.NLDL.CD,-1.276000023E7,-1.461999989E7,-1.359000015E7
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Italy (current US$)",DC.DAC.ITAL.CD,-560000.0024,1090000.033,-140000.0006
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,-1.488000011E7,-1.413000011E7,-1.485000038E7
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",DC.DAC.CHEL.CD,1.503999996E7,2.454999924E7,1.778000069E7
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Austria (current US$)",DC.DAC.AUTL.CD,920000.0167,2509999.99,3579999.924
Indonesia,IDN,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,9.2513090235E10,1.05E11,1.18E11
Indonesia,IDN,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,16.63817455,-9.542019319,7.095670203
Indonesia,IDN,Control of Corruption: Percentile Rank,CC.PER.RNK,46.15384674,45.67307663,36.53845978
Indonesia,IDN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,8.989529971E9,1.1215344812E10,1.1666395059E10
Indonesia,IDN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.019489201,1.814289797,2.233362049
Indonesia,IDN,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,2.0E11,2.21E11,2.07E11
Indonesia,IDN,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,2.852406514,2.630216733,1.982205844
Indonesia,IDN,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,3.935373953,3.927796348,4.173959217
Indonesia,IDN,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,4.619667788E7,9.715503335E7,3.906157889E7
Indonesia,IDN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1.8502038861E10,-1.2510610514E10,-2.0531070566E10
Indonesia,IDN,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-3.2130578987E10,-3.081515357E10,-3.377465769E10
Indonesia,IDN,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,5.177356262E9,5.148052051E9,5.070875384E9
Indonesia,IDN,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,25.3430162,27.36271131,28.78563112
Indonesia,IDN,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,3.2706819012E10,3.7691919314E10,3.9282377515E10
Indonesia,IDN,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,3.7705502193E10,4.0116986625E10,4.1147157049E10
Indonesia,IDN,Surface area (sq. km),AG.SRF.TOTL.K2,1916820.0,1916862.2,1916906.77
Indonesia,IDN,Cereal production (metric tons),AG.PRD.CREL.MT,8.4176015E7,8.9454472E7,7.4254033E7
Indonesia,IDN,Land area (sq. km),AG.LND.TOTL.K2,1877519.0,1877519.0,1877519.0
Indonesia,IDN,Forest area (sq. km),AG.LND.FRST.K2,939498.0,933442.7,927387.3
Indonesia,IDN,Arable land (% of land area),AG.LND.ARBL.ZS,14.00784759,14.00784759,14.00784759
Indonesia,IDN,Agricultural land (sq. km),AG.LND.AGRI.K2,623000.0,623000.0,623000.0
Indonesia,IDN,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,365000.0,853000.0,463000.0
Indonesia,IDN,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,57.1428566,58.45410538,57.48792267
Indonesia,IDN,Voice and Accountability: Estimate,VA.EST,0.131623447,0.154347539,0.132110149
Indonesia,IDN,High-technology exports (current US$),TX.VAL.TECH.CD,5.971475926E9,6.382014753E9,6.281266981E9
Indonesia,IDN,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),TX.VAL.MRCH.WR.ZS,29.59016516,30.58341513,33.84230665
Indonesia,IDN,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,10.93208695,10.5811013,9.593921612
Indonesia,IDN,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,29.59016516,30.58341513,33.84230665
Indonesia,IDN,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,3.575281882,3.172341971,3.551328088
Indonesia,IDN,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2.985149605,2.881949305,3.006909007
Indonesia,IDN,Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,104.2182723,110.6738414,105.9300269
Indonesia,IDN,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,25.43255262,27.39808094,28.84421474
Indonesia,IDN,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,359.9613442,432.8658481,392.8793141
Indonesia,IDN,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,1.919089871,2.957051263,2.034380877
Indonesia,IDN,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,2.009383687,2.013999298,1.766105325
Indonesia,IDN,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1.57E11,1.89E11,1.71E11
Indonesia,IDN,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,5.322513123,4.903435239,4.483269521
Indonesia,IDN,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.156260563,2.88939241,2.743537754
Indonesia,IDN,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,0.0,0.0,0.0
Indonesia,IDN,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,43.18,43.18,43.18
Indonesia,IDN,"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,0.0552123,0.0543367,0.0541843
Indonesia,IDN,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,37.33,37.33,37.33
Indonesia,IDN,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,0.0617892,0.060836,0.0611943
Indonesia,IDN,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,35.21,35.21,35.21
Indonesia,IDN,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,5.988223797,6.023914375,7.074866239
Indonesia,IDN,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,2.656E9,2.857E9,3.141E9
Indonesia,IDN,"International tourism, number of departures",ST.INT.DPRT,8856000.0,9468000.0,1.1689E7
Indonesia,IDN,Urban population,SP.URB.TOTL,1.44572428E8,1.47754731E8,1.50925974E8
Indonesia,IDN,Rural population,SP.RUR.TOTL,1.19926424E8,1.19312112E8,1.18656904E8
Indonesia,IDN,"Population, male",SP.POP.TOTL.MA.IN,1.33245399E8,1.3453668E8,1.35798442E8
Indonesia,IDN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.439605635,9.591088802,9.776771893
Indonesia,IDN,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,1.191249036,1.232954045,1.273873143
Indonesia,IDN,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.044549632,2.045455124,2.046872627
Indonesia,IDN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,7268495.0,7481013.0,7722886.0
Indonesia,IDN,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.563802635,2.628418644,2.718513908
Indonesia,IDN,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,4.647892179,4.773661618,4.892964904
Indonesia,IDN,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,6.481100705,6.524438541,6.563218983
Indonesia,IDN,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,7.672084605,7.672042204,7.650721792
Indonesia,IDN,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.736740047,7.669304337,7.61515637
Indonesia,IDN,"Population ages 15-64, total",SP.POP.1564.TO,1.77789493E8,1.79835745E8,1.8181671E8
Indonesia,IDN,"Population ages 15-64, female",SP.POP.1564.FE.IN,8.7697281E7,8.8692221E7,8.9656442E7
Indonesia,IDN,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,8.364249631,8.397403119,8.426570636
Indonesia,IDN,"Population ages 0-14, total",SP.POP.0014.TO,6.9926732E7,6.9982893E7,6.9990363E7
Indonesia,IDN,"Population ages 0-14, female",SP.POP.0014.FE.IN,3.4042041E7,3.4070749E7,3.4075075E7
Indonesia,IDN,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,68.448465,69.135874,69.372573
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.936,70.338,70.518
Indonesia,IDN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,19.2,18.5,17.9
Indonesia,IDN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.519,17.179,16.91
Indonesia,IDN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,5.9,5.9,6.2
Indonesia,IDN,Refugee population by country or territory of asylum,SM.POP.REFG,9782.0,10786.0,10287.0
Indonesia,IDN,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,52.40384674,52.40384674,50.96154022
Indonesia,IDN,Rule of Law: Estimate,RL.EST,-0.331988752,-0.294692069,-0.323028594
Indonesia,IDN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,17.142856600000002,16.03773499,17.92452812
Indonesia,IDN,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,21.28613444,25.05136827,23.70049374
Indonesia,IDN,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,2.141768357,2.854760282,3.032225268
Indonesia,IDN,Coverage of social safety net programs in richest quintile (% of population),per_sa_allsa.cov_q5_tot,11.44522785,13.75283482,7.744192151
Indonesia,IDN,Coverage of social safety net programs in poorest quintile (% of population),per_sa_allsa.cov_q1_tot,66.03147168,67.93117189,48.50802937
Indonesia,IDN,Coverage of unemployment benefits and ALMP in richest quintile (% of population),per_lm_alllm.cov_q5_tot,8.575261638,9.752267321,8.794625191
Indonesia,IDN,Coverage of unemployment benefits and ALMP in poorest quintile (% of population),per_lm_alllm.cov_q1_tot,5.684805803,7.670984154,7.757785616
Indonesia,IDN,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,54.07380642,57.1256427,44.5800271
Indonesia,IDN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.350924219,0.334426411,0.335907604
Indonesia,IDN,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,-7.94E13,-1.9E14,-2.77E14
Indonesia,IDN,Taxes less subsidies on products (constant LCU),NY.TAX.NIND.KN,3.82E14,4.23E14,4.51E14
Indonesia,IDN,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-4.31E14,-4.42E14,-4.81E14
Indonesia,IDN,Gross savings (current LCU),NY.GNS.ICTR.CN,4.2E15,4.7E15,4.89E15
Indonesia,IDN,GNI per capita (constant LCU),NY.GNP.PCAP.KN,3.632470603E7,3.790172716E7,3.941971808E7
Indonesia,IDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3530.0,3850.0,4070.0
Indonesia,IDN,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,5.070014466,5.354495998,4.984901678
Indonesia,IDN,GNI (current US$),NY.GNP.MKTP.CD,9.83E11,1.01E12,1.09E12
Indonesia,IDN,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,4.57E15,5.05E15,5.27E15
Indonesia,IDN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,10941.92095,11397.4314,11857.78912
Indonesia,IDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3591.780038,3741.305277,3892.421673
Indonesia,IDN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,2.89E12,3.04E12,3.2E12
Indonesia,IDN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,9.5E11,9.99E11,1.05E12
Indonesia,IDN,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.338696264,0.664931025,0.527633582
Indonesia,IDN,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,1.31E16,1.42E16,1.52E16
Indonesia,IDN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,137.0919426,142.3265565,144.6016302
Indonesia,IDN,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.851545577,1.071769837,0.800234541
Indonesia,IDN,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,12.47040607,11.23835469,9.629578773
Indonesia,IDN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2968.943097,2957.466439,3114.022894
Indonesia,IDN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,13.41552423,13.20429081,11.23416996
